gene,mean_expression
DDA1,0.28491084933873045
NUDT21,0.2848184604863852
MRPL32,0.28461173665247214
CRYAB,0.2845009278925444
SH3PXD2B,0.2844388061603963
FAM204A,0.2844203457433656
RBM6,0.2842599261330058
BLOC1S1,0.28413256408264304
LTA4H,0.2841055082366956
SPPL2A,0.2840083729204358
ANPEP,0.2840032269376398
API5,0.28384547056445225
RRP7A,0.28378003949163766
DNAJC2,0.283749715529925
HSPA2,0.2836999164166435
TATDN2,0.2836456276624408
SMIM14,0.2836367757559217
SH3BP1,0.2834257123782145
ARL4D,0.28341463622667934
DDX49,0.2834009973467975
HR,0.2833430657027573
RNF114,0.2832250980944033
DNAJB2,0.28318496699759504
ABHD2,0.28314419988764833
LMNB2,0.28286918183628296
NT5E,0.28269898647208086
PPP6R2,0.282636255469938
DNMT1,0.2825977106806853
NBPF15,0.2825696653137539
METTL7A,0.2825145508279864
ZMYND19,0.2824198914482104
SF3B3,0.28236214868378956
UBE2Q1,0.2823444679379463
USP47,0.2822407063170774
DCAF5,0.2821970657254292
ERAP1,0.28219682301413146
RERE,0.2819122706373401
HOOK3,0.28172773892516334
NBPF10,0.2816716694575272
SRPX,0.2816544363139481
NEFL,0.28155570677080693
CHTOP,0.28149598286740035
AARS,0.28144197442278956
PSME4,0.2813419703122796
RING1,0.2813056144888038
NKIRAS2,0.28124419535627426
FAM89B,0.2812252351829153
WAPL,0.28117177082805445
SHARPIN,0.2811606852276041
SAMD1,0.2811600203989752
SENP6,0.28071282263721853
NUDCD3,0.28065932645702996
NSUN5,0.28059254806266715
SP100,0.2805442468614768
RASD1,0.2801189963144577
ACBD3,0.2800889540685723
ECHDC1,0.2800770298830721
SYAP1,0.27999893844818435
BRD7,0.2799784237679267
LBH,0.2797668973440366
SDHAF2,0.2797546320354307
PTPN1,0.27970040478552416
PITX1,0.27967395312738735
TAOK1,0.2795400156435982
USP5,0.2795346166371115
CNPPD1,0.2794415643130312
FRMD8,0.27939632162451744
UGCG,0.2791831081868797
LONP1,0.2791622552453287
AGPAT3,0.2790825268537398
CTHRC1,0.2790204497757337
TPX2,0.2789310504318468
SPOP,0.2788841493477095
TMEM9,0.27880480530246204
CCL2,0.27851281983666865
PKIG,0.27848238305540274
KCTD12,0.27839697233789806
POP7,0.27832987460474307
ITGA1,0.27829364196255507
SIAH2,0.27815328439734627
APOL3,0.2781230492505017
CDS1,0.2781220039241756
NT5C2,0.27803869646610013
RDX,0.2779906543082749
NUDT4,0.27794249678980437
FAM89A,0.2778102123234051
SMIM7,0.2777463871467587
BOK,0.27769716271501504
KHNYN,0.2776540689022336
KIAA1033,0.2775828502332138
GFOD1,0.2775728143504913
CTAG1A,0.2771204025392106
PCM1,0.2770785070116946
SCOC,0.2769945914431518
LINC00493,0.27699388654914914
TUBA1C,0.2769505591285939
C1QTNF6,0.2769096851694268
TCEAL8,0.27670869342242643
N4BP1,0.276696335721687
UPF1,0.27656797517017023
TRAPPC12,0.2765379785159171
EPGN,0.27645554891879986
ANP32E,0.2764497981314233
MMS19,0.2764217099853304
TMEM115,0.2764044599915972
BAK1,0.2763724811128433
TIA1,0.27625482642887444
CLPP,0.2762022345814089
CHSY1,0.2761974230112619
WBP11,0.27617129577410143
MAN1A2,0.276142685692634
DPY30,0.276099124911013
ATAD3B,0.276073967236162
KIAA1191,0.27605151081618096
MKRN1,0.2760342673108672
LAMA5,0.2760326559871238
ATG4B,0.27597739100949653
PFDN1,0.27592594578664825
NISCH,0.27589321750777446
ASCC3,0.2758364375705356
AHSA1,0.2757645734641331
SCAP,0.27566367846648426
INTS10,0.27545594034210735
TMEM184B,0.275415136423332
CREBBP,0.27540272824614254
ILVBL,0.2753652145975078
COPRS,0.27525490290479154
EGLN2,0.2751308889529168
MASP1,0.2750976553174439
NHSL2,0.2749449167869344
SFSWAP,0.2749392664590419
GART,0.2749181984128147
PPP2R5A,0.27483463361365906
MPDU1,0.27479728567876566
TRAK1,0.2746430581423226
NAGLU,0.27457295856531094
C9orf78,0.2743828859895665
SLURP1,0.27429266641570244
TNFAIP2,0.27422197133500054
METTL5,0.27414472341932206
MAX,0.27401341115500755
SMDT1,0.27396031089176404
PGM1,0.27361087779829046
ACAA2,0.27358611369665886
TMEM126A,0.27357285753484595
NMI,0.27352635328047326
RAB3D,0.2735023506429811
ZC3HAV1,0.273372593527006
CMAS,0.2733634981937361
AZIN1,0.2732437648717931
COMMD3,0.2730135662074121
OSBPL8,0.27296910114240963
AP2A1,0.27292513610511426
GSTA4,0.27287247310707113
FCGR3A,0.27279780782907215
CHPF2,0.2726170091044824
SERPINB8,0.27255986781408453
NOB1,0.27255959522645207
EVPL,0.2725214838537554
DAPK3,0.27245900649207316
USP8,0.2722204475608093
BOD1L1,0.2722189701994918
FRMD4B,0.2721125651274296
FEM1B,0.2719911444463477
FHL3,0.27196097484980986
ARHGEF2,0.2719412336977112
DNAJC11,0.2719296049203304
TOP2B,0.2718442192190135
GPR107,0.27165878657868364
TRPS1,0.27163064775877444
SLC22A23,0.27161839922631026
DDX3Y,0.2715193582637026
PRKRA,0.2712979804453076
MLLT4,0.2712529981077112
ENSG00000226210.3,0.2711719171150236
DTYMK,0.27109180252678344
LBR,0.2710503260820907
CXXC5,0.27098188620825475
IGSF8,0.27097238084634406
DNPH1,0.2709675667844466
NDUFAF2,0.27096688959574855
GOLGA8B,0.2708833809226554
TMEM179B,0.2707966523652045
ERCC1,0.27074027572147896
PON2,0.2707350515569283
PTPRA,0.2707120196166023
DPM1,0.27057685394654213
GAK,0.2705538965613637
F13A1,0.2704516230336088
TMED5,0.2704167563887621
PLEKHB2,0.270338271504009
ELP2,0.2700289801651279
PACSIN3,0.2698116641220273
ATG12,0.2696165610474861
MESDC2,0.2694426245049925
RNASEH2C,0.269335476027814
CARS,0.2690264250071633
TAF7,0.2689775481376032
DHRS1,0.26890289773609466
EIF2A,0.2688045691427411
ATG13,0.26872828587988357
NUDCD2,0.26853766566179443
TCF3,0.268529413823063
CLINT1,0.26851393038172594
FAM193B,0.26850619667906633
GPBP1,0.2683226604828771
BNIPL,0.2683075308947768
TMUB1,0.26829148986876405
AFG3L2,0.26828400302209604
AAR2,0.26821908835839753
ADAM17,0.26817577786200886
DEGS2,0.26817408038784335
EIF2B5,0.26809624000298266
ERGIC2,0.2680927204917993
ADM,0.2680542917046326
RRP1B,0.2680398110571681
ZNF787,0.2680179948196901
NRP1,0.2679769885757112
SUMF2,0.2679357279018061
SNX12,0.267900390390134
TBRG1,0.2677583550627263
RAB4A,0.2675393862489438
GPAT4,0.26749815550071515
SMARCD1,0.2674794684084046
SRI,0.26746373453381045
PRRG4,0.26745774268807954
MAVS,0.26739297143572216
BCL6,0.26734280904495955
PIGS,0.2672546867601919
NMRAL1,0.26718353608388773
CGGBP1,0.26718006440937914
CNPY2,0.2670881035953563
COX17,0.26699485980122295
CCT4,0.2669886805807913
UBA3,0.26688634942205536
ERBIN,0.2668063471106109
KCTD20,0.266786633417109
ARRDC1,0.2667335890085492
GSDMC,0.2667098565902931
RORA,0.2665690454771582
HCFC1,0.2665662057204357
PTGDS,0.26655167649617256
APTX,0.2665149672388636
SETD3,0.26647314340468276
USP15,0.26640518118214135
HIBCH,0.26634561721950967
PARP1,0.26624303165551844
MED4,0.26619174272216706
DUSP6,0.26615388740766915
PDGFRA,0.2661426198600933
FAM214B,0.2661212832229027
EXOC5,0.2659751257260904
TMEM160,0.2658887462850833
MEAF6,0.26580362480799885
SORT1,0.26579336533384607
DUSP22,0.26573157643541595
EXOSC6,0.26554534468331087
MUL1,0.26533751725064997
IPPK,0.2652676087983002
MAP3K2,0.26526127565676805
ROCK2,0.26518220084392474
UBE2J2,0.26516274441749055
USP16,0.2651156862050492
FKBP5,0.2650916597108967
ZDHHC20,0.2650883550330108
COASY,0.2649240129633455
VPS36,0.26477839023072197
ACAP2,0.2647295698819571
C17orf62,0.2646777868665607
TOM1L2,0.2646476270149875
MKNK1,0.26464492753641494
SYTL1,0.2646316640720462
C6orf48,0.26454611413723583
LGALS9,0.26453856854940094
C1QTNF1,0.26443039764039566
KRR1,0.2642407754053738
MX1,0.26422463665833534
ADCY3,0.26408570842040296
UTRN,0.2640331663339343
MFSD10,0.26399184704221634
MALT1,0.2639265406309374
COPS7A,0.26392056154000837
PACS2,0.2638972994951618
DSE,0.2638000384318513
NINJ1,0.2637996751296994
STX10,0.26378473454457246
AK3,0.26376489187214547
AP1G1,0.26375919207930565
PTPN13,0.2635961015098142
PHIP,0.26356797021449796
HSPA1A,0.2632881205849695
GBAS,0.26326953871360675
SLC38A5,0.26317955205673416
SCRIB,0.2631700274022604
SPON1,0.26313555137013755
KLHDC2,0.2631055552093004
UBE4A,0.2631019582318154
ANO9,0.2630685770156368
SLC52A2,0.2630671587655481
TOMM70,0.26295915776431955
FHOD1,0.262900508200096
TSR1,0.2628886192691642
DRG2,0.2626299326931009
ABCA12,0.2625418734422188
DDX23,0.26250864873757424
TP53I11,0.26242297522674335
RGS14,0.2623893099263409
SULF1,0.2623171608722368
MYO19,0.26231375403258184
GTF2F2,0.2623027480201216
CERK,0.26216993549999024
CASC3,0.2621233185494183
CDC16,0.26204112070976504
MOV10,0.2619073415384782
TMPO,0.26184488729333244
JMJD8,0.26181024722508245
UBAP2,0.26180109329867046
AZI2,0.261603888913693
DEDD,0.26148030248205395
RANBP2,0.26142354568602233
EXOC4,0.26136509203259517
KANK1,0.26121898533295324
RAB32,0.26098106145266664
DHX38,0.26090547294411437
MED16,0.2608767343771379
CMTM3,0.26059726675022515
WDR43,0.26043563205378734
DNTTIP2,0.26043372912122714
PLD2,0.26033721141369137
CYP26B1,0.26032213851908187
IFT20,0.26029741063417977
DCTN5,0.26020458394920587
SELK,0.2600395616563345
RARRES2,0.2600117341818794
FUBP3,0.2599737590659928
CEMIP,0.25979624681224095
HOMER2,0.2597195291953371
TMEM87B,0.259611729803859
JKAMP,0.25947804879767217
FAM83F,0.2594524664890687
AC005480.1,0.25923301104382174
P3H4,0.25919231012562255
FBXO11,0.2590804505624518
FYB,0.25902151878898505
CCNC,0.2589709950450635
TP53INP1,0.2587995422103547
SKA2,0.2587162516024334
QSER1,0.25863117825807325
AFF1,0.25859368476547945
NIFK,0.2585596702992916
RGS10,0.2585470426013533
LENG8,0.2582849415376881
KRT18,0.2582634073367577
NADK,0.258262613134471
DYNLT3,0.25811818599799613
MYBL2,0.25794759363133385
SLC25A24,0.2579204833369381
STYX,0.25779208047500507
TFE3,0.25778676063710493
PI4KB,0.2577440567215942
SEPN1,0.25774117583865364
TUBB2B,0.25744718157791147
GFM1,0.25737067674662895
SCFD1,0.2573047471016843
GPSM2,0.25728840935999986
THAP4,0.2571462942225649
DFFA,0.25696337783080064
NBPF9,0.25672398209078423
TMEM11,0.2566651739426796
CCS,0.2566450288802977
AAGAB,0.25660595670342445
YIPF5,0.25660364300209954
PLXDC1,0.25658715883923683
ATP6V0A1,0.2564570487581736
C4orf48,0.2564494743055066
CHMP5,0.2563967391947247
ZNRD1,0.2563962008285996
TBRG4,0.25637225745036113
NDUFS2,0.2563119152227774
DEXI,0.2561422152728434
LTB4R2,0.25611455568315966
COPB1,0.2560687396453311
AKAP17A,0.2560686334622222
UGDH,0.2560082031352236
COPS4,0.2559629963180482
LPP,0.25593849917910744
CCZ1,0.25593360138452603
TMC6,0.2559050072650641
NUP62,0.2557975209953374
WDR45,0.25561349382562354
ABHD17A,0.25559503451877874
ACTR10,0.25541992344899683
OGFR,0.2554067682894255
UCHL3,0.2553535256016728
FAT2,0.25534250730315583
DIDO1,0.2553367212858816
PLSCR1,0.2553305367365578
NFATC4,0.25529233867068163
TOP2A,0.2552474385608506
EEA1,0.25518433404284596
GOLGA3,0.2551543925524942
HTT,0.25511255391583537
INSIG1,0.2550303374744014
FXR1,0.25501749050242223
NIT2,0.2548774908364609
TSC2,0.25471964562373445
SEL1L,0.25469601344292525
TBCB,0.25468466786161953
TOB1,0.25464584579728294
MCM5,0.25452531553459484
GPN1,0.2544890067583283
PLEKHM1,0.2543854607602224
MYLK,0.25437617849632604
VEZT,0.2542817152247129
ELK4,0.2542816873960542
OSTF1,0.25418068892908413
ZBED5,0.25417422110967286
COMMD9,0.2541283679422953
EXOC3,0.25398716962100654
RAB7B,0.2537223282979419
DAXX,0.253690470034713
USP22,0.25367242243412313
TMEM106C,0.2536713040575681
POLG,0.25366035592279684
COA4,0.25355842877302737
LARS,0.253540457923286
CIC,0.25340778341159126
MRPL42,0.253397892987886
TMUB2,0.2533214448500943
CACUL1,0.25327333284924364
OS9,0.2532247223256045
CRLS1,0.2531866943648714
GOLGA2,0.25314718243104734
POLR3H,0.2530662857538817
SPSB3,0.25296535281254756
GJB5,0.25295776619717775
MVB12A,0.25286137485346255
ARHGAP23,0.2528611085075416
KIAA1671,0.2528394663225341
OGFOD1,0.252758882273704
KMT2E,0.2527324314050327
C6orf106,0.2526856145716661
ARL2,0.25243167080823947
SLC30A9,0.25240813407874263
GNL2,0.2523919085398415
GTF2H1,0.2523630658867738
OGFRL1,0.25228864581182303
WDR33,0.2522454449031132
RBM14,0.252197372893624
IER3IP1,0.25209690344254704
SLC30A1,0.25202922747525947
PPP2R5E,0.25197968002877486
DESI1,0.2519665446305117
WHSC1L1,0.25188171574907586
LARP4,0.25177579632164626
BCL11B,0.2516938540467758
ZNF503,0.25143215605458674
ATP1B1,0.2513914359178369
NMD3,0.2513372251973642
EIF2B2,0.25115413763961253
MFN1,0.2511532253135514
PHGDH,0.2510811481748196
COG4,0.2510763816535473
NCSTN,0.2508673792001822
COL14A1,0.25081517268589
IKBKB,0.2507152914112767
CHCHD5,0.25069973706606996
PTHLH,0.25065125490458595
IMP3,0.2506132003487341
BCL2L1,0.2506066662635629
ARID5A,0.2505189162364464
TFRC,0.2504731901976841
AJUBA,0.250457214129879
PPP6R3,0.25044440389271605
PPP2R3A,0.2503014840679058
HDAC7,0.2502711038074351
PTDSS1,0.25020824202539904
FAM49B,0.25018754105595564
ARMC10,0.2500614889755549
ITGB2,0.25003973214535524
MRPL54,0.249955542163541
IRF2BPL,0.24981118454937115
TAB2,0.24980942122884933
SPRYD3,0.24976052272300056
ZFYVE21,0.24969924394263338
GATA3,0.24969241109411447
SH3BP2,0.24967006786374857
ALDH7A1,0.24958447218928115
DKC1,0.24942850328932534
NQO2,0.24941152790622995
PTPN11,0.24935320915271905
DNAJC21,0.24932471702233056
UFM1,0.2493214522864645
PLEK2,0.24930345323800251
RANGRF,0.2492453633801432
NIP7,0.2491497490678402
CDC34,0.2491400574660854
HES4,0.24906785354412944
GREM1,0.24906265316222678
IFI35,0.2490470627483153
TTC1,0.24895711341835805
RNASET2,0.2488565638612043
UBE2G1,0.24883634022233503
MRPS2,0.24883545816734137
GNAI1,0.2488172919495611
DVL1,0.2486769894248997
ASXL1,0.24867220558472816
TIMM9,0.2485226969795906
SYNE2,0.2484782872018435
QRICH1,0.24844527614629822
SKI,0.24842690562965064
CYSRT1,0.2483845886262442
BCCIP,0.24835775346057304
EHMT1,0.24833116793869348
ZEB2,0.24825338501211824
SLC6A8,0.24824654466367715
TMEM183A,0.24819227823654547
HSD17B4,0.24818605488005852
TMEM14B,0.24817762644776445
YTHDC1,0.24813306583276648
PIM1,0.24813276980787713
CDYL,0.24801303841025624
PI4KA,0.24798158881877433
PARL,0.24796775003142704
C20orf27,0.24779451243727413
PREP,0.2477259145469855
PIK3CD,0.2477090096976978
LRRC15,0.24769787167180454
MRPL58,0.247648821465227
MRPS35,0.24760561226712946
UBE2H,0.24757770258957976
IGF1R,0.24757719592542837
CBX6,0.24755134695018363
SIL1,0.24747124045396482
ACOX1,0.24724416711077785
PLPP1,0.24723596167781495
IREB2,0.2471760945357629
NXF1,0.2470749502890552
NUCB2,0.24700598344700225
AIG1,0.2469151530488832
TRIAP1,0.24688056054592922
TTC17,0.24682401892858624
MAP3K6,0.2467638726364698
RAB3GAP2,0.24675053582582251
C19orf60,0.24673079047968846
ACSS2,0.24672286617045372
AEBP2,0.24659530214027853
CISD1,0.24654835262736738
TEX264,0.24644534277501484
NUDT1,0.2462849048342531
ITGB6,0.24609176432158772
RTCA,0.2460697242706422
ELF1,0.2460605444398937
PPM1A,0.24599761106320564
LPCAT3,0.24597823587770493
MLXIP,0.24597503651945007
TAF11,0.24595888780540978
CSRP2,0.24589720069868676
CHMP1B,0.24577338648158192
RIPK1,0.2457585208216645
ABL1,0.24571772519227686
APOL2,0.24554765224456787
SSSCA1,0.24554442370076054
CDC42SE2,0.24545793190894538
S100A3,0.24544722892788073
UROS,0.2454266935981662
TM7SF3,0.24540957167053853
MEPCE,0.24537735447188877
MRFAP1L1,0.2453054625614984
USO1,0.24530015535504612
AMOTL2,0.2451506071779507
SH3KBP1,0.24515009849079397
ANAPC13,0.24499345810109416
RAPGEF1,0.24498250550090872
TACC2,0.24494907681811726
TMEM55B,0.24492184524208505
CETN2,0.24484891893453156
SIN3B,0.2447609883665249
BABAM1,0.2447277255208287
TBCD,0.24469200442760985
CDC27,0.24446344059824154
SLC8B1,0.24443235255728493
SPTBN2,0.24441970981016065
RAMP2,0.2443467586591149
MKI67,0.24420383898232947
DVL3,0.24419110031514768
YIPF2,0.2441711795349784
SMAD4,0.24414162268701767
SLC43A3,0.24401666845706915
SH3GLB2,0.2439977749442028
TOR1AIP1,0.24396845380103352
ZHX1,0.24389773254461636
UBL4A,0.2438777168805631
ZC3H18,0.24386165592054657
FBXL3,0.2436070122466182
MDM2,0.24350913061408808
ZPR1,0.2434413583566811
TMEM173,0.24343670983582932
CPM,0.24335198817367584
ERI3,0.24332615182987902
BOP1,0.24332137733993942
LRRC32,0.2433145818183359
TXNDC12,0.24325030551150145
PPIP5K2,0.2432314312418565
NADSYN1,0.24314171959035444
PSMD10,0.24302687574893433
EGLN1,0.24296678913547504
KLHL21,0.24295989475798924
ETNK1,0.2425666981629583
PHACTR2,0.242507454131218
C21orf33,0.24245508232258803
RGL2,0.24242472594344852
POP4,0.24235814052405735
JAG2,0.24230950606974544
E2F4,0.24223662429297996
BIRC2,0.24214911337522482
CLEC7A,0.24213713212617186
GIGYF2,0.2421180661644367
OSBPL2,0.24202929143578011
ARAP2,0.24199269682366326
SP3,0.2417947430879075
RASSF1,0.2417564799157989
DYM,0.24174128314911925
MAPKAP1,0.24173986364081995
CCL18,0.24169175492118525
AZGP1,0.24158745616773106
ERF,0.24156762518926173
MVD,0.24145103929354655
MPHOSPH6,0.24138668473094504
AFAP1L2,0.24137439719395132
ITPR2,0.24133512651584796
MMAB,0.24129804803539587
CNOT7,0.24126339153639528
VPS16,0.2412195440801169
NAGA,0.24117828599664548
SERINC5,0.24097329799998676
CD2AP,0.24096813489565785
SRPK2,0.2407598833966729
FSTL3,0.24075656218935323
MAP2K4,0.24073541438244037
WDR66,0.24064541099876757
TRIM16,0.24059886213959447
SASH1,0.24056728576488842
STIP1,0.240557212505909
BSDC1,0.24053464343907027
MRPL19,0.24053327677561748
APPL1,0.24037648207008444
SH3RF2,0.24036488948476237
IP6K2,0.24032060698365534
THOP1,0.24031219587026054
EFNB2,0.24027499941405872
GPT2,0.24024174638733958
YPEL3,0.2401726676385529
CHID1,0.24016598397434152
KREMEN1,0.24010368088716702
EEF1D,0.24008512099748416
SMARCA2,0.23988724870002823
PLCD1,0.23983702263393938
MRPL36,0.23976632185428348
PDZD11,0.239762326344749
PAWR,0.23969019759471052
CHMP2B,0.23967988584313962
GDI1,0.23966883904985245
HIP1R,0.2396393816992147
SURF2,0.23959461888236716
ECI2,0.23954127144241175
FAM126A,0.23948590072574993
AES,0.23942708039027177
TRAPPC4,0.2393881789599823
BDH1,0.23937227991440438
EXT2,0.23935867688119017
UTP18,0.2393287310241074
IDH1,0.23932588941707517
SAT2,0.23931368223286623
PIAS3,0.23928296973077667
WWP1,0.2390421466864892
DGAT1,0.238948028633334
USP39,0.23879989372282628
MTHFD1,0.2387741038588104
C5orf15,0.23873429530799783
SMYD2,0.23870754488651327
PDCD11,0.2387007409274973
UTP3,0.2386559017298632
C1orf106,0.23864582114365718
ACBD6,0.2385531057979887
SERTAD1,0.23848791020792842
AKIRIN1,0.23846201931700012
PDHB,0.23835930109813513
PFKFB3,0.2383486841194677
TMED4,0.23831839259985266
GNB4,0.2381926052617711
ITSN2,0.23815206778759987
ARL1,0.23813467327233973
PLA2G4F,0.23810049126677166
TBC1D9B,0.23800772648082663
TRMT10C,0.2379899107117132
C1orf198,0.23797818112945715
MAGOH,0.23788803023909103
JOSD2,0.237876055429116
TIMM17B,0.23785459178666404
NUP188,0.23783884972136543
MRPS25,0.2378308084972252
BTBD2,0.23780239102066747
NLRX1,0.23774223229446947
ZC3H14,0.2377212063612922
PACSIN2,0.2376450128754638
NOL6,0.23757568707331916
PARP9,0.2375718535028941
VPS13D,0.23754886463777908
PHLDB1,0.2375465745217358
WASH1,0.23752594398741692
CD34,0.23751981062999625
MIEN1,0.23750009306317924
PBRM1,0.23741320466363666
HIPK1,0.23727903105565254
POMGNT1,0.23725429308039464
PLOD3,0.237225790045514
GRWD1,0.2372017352539577
PTK6,0.23714471825503355
ROBO1,0.23709750219883508
ZC3H13,0.2370643001173111
MCM3,0.2370288647612594
TSC22D4,0.23692309622042226
MOB4,0.23691706936683085
LUZP1,0.23684291729074441
CCDC12,0.23675407560554562
TP53I3,0.23669981951547775
MKL1,0.23668101886349008
TRIM26,0.23663655199751948
RMDN1,0.23663223596499455
TNRC6B,0.23657498572835858
STAT5B,0.23655014393838825
NUS1,0.23654801075328266
AFTPH,0.23653925575365295
FOXK2,0.2365362366402386
SMIM4,0.23620260265094556
BROX,0.23611476252607952
PRKD2,0.2360965475094634
RARS2,0.23606109530325756
FBXL17,0.2360454419048022
PTS,0.23603819942237525
CD55,0.2359813778408316
NOP2,0.23584126641616127
CBFB,0.2357038440589873
ORMDL1,0.23567704175481732
DCTN4,0.23563591487064267
MAP4K5,0.23561672409934714
UBE2S,0.23550309911863693
IGBP1,0.2354047955168004
ATP13A2,0.2354030901726508
SNX2,0.2353558973070012
MAP3K7,0.23530587773548056
C1D,0.23527894684711828
DPM3,0.23521217474380865
ZDHHC18,0.23516185127741454
MED13L,0.2349560074754898
ARHGDIA,0.23491499590261883
ZMYM2,0.23488109627898957
GBA,0.2347666444071871
LEMD2,0.23474345972995883
DDX27,0.23468482072483624
NCBP2.AS2,0.23463005468940104
PARVB,0.2345938617671957
ZNF24,0.2345729578804496
TSNAX,0.234544419171597
TCTN3,0.2345367959941065
TP53I13,0.23452700975517562
SDCCAG3,0.2345172827261568
SSBP3,0.23449499443765506
GATC,0.23444752619657294
RFXANK,0.23439373584180478
ITFG1,0.2343763630121749
RAF1,0.2343719039630416
TES,0.23433485930625175
FBRSL1,0.23430060037713968
ID2,0.23429184818998078
PUM3,0.23428292676115667
VPS53,0.23427537276058008
AATF,0.23425089106555805
SIGIRR,0.23425044082351867
IPO9,0.23423079746645808
SNX8,0.23410279789803834
ITPRIP,0.23409807018392922
NUP98,0.2340630153255747
USP24,0.23400319772248238
MST1R,0.23393862349110722
EXOC6B,0.23388253663055944
NBPF12,0.23372505027924154
ALG5,0.23370006485589292
KAZN,0.2336408283240748
CYP4F22,0.2336121451430368
GLB1,0.23356960245118236
MED13,0.23353285988829783
RPRD1A,0.2335152911232007
RXRB,0.23350389393058835
LIN7C,0.2335011319608878
CELF2,0.23338746338687985
CHD2,0.23331835814165752
RAP2C,0.23302490927821753
GUSB,0.2329814113824573
AKR7A2,0.23295926561714797
UPF3A,0.2329512309060981
PGAM5,0.2329330901239092
SLC35C2,0.2328842756961355
PTCD3,0.2327480772078432
